uID;Name;Förderer;Wert;Hinweis;Alternativname;Quelle;Quelle 2
6810;Hochschule Pforzheim;K-Mail Order GmbH & Co. KG;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Laboratoire Biosthetique Kosmetik;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;MLP AG;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Pforzheimer Zeitung;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Polyrack Tech-Group;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Rutronik Elektronische Bauelemente GmbH;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Sparkasse Pforzheim Calw;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Volksbank Pforzheim;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;WSP Wirtschaft und Stadtmarketing Pforzheim;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6810;Hochschule Pforzheim;Witzenmann GmbH;;Sponsor, Mitglied im ''Rektors Club'';;http://www.hs-pforzheim.de/De-de/Hochschule/Rektorat/foerderer/Seiten/foerderer.aspx;
6820;FH Ravensburg-Weingarten;;;;;;
6830;Hochschule Reutlingen;;;;;;
6840;Hochschule Albstadt-Sigmaringen (FH);;;;;;
6850;Hochschule für Technik Stuttgart;;;;;;
6860;Hochschule der Medien Stuttgart;;;;;;
6870;Hochschule Ulm;;;;;;
7050;Hochschule für Gestaltung Schwäbisch Gmünd;;;;;;
7110;Hochschule für Forstwirtschaft Rottenburg (FH);;;;;;
8170;Duale Hochschule Baden Württemberg;Dieter-Schwarz-Stiftung;75000000;Finanzierung Bildungscampus;"http://www.stimme.de/heilbronn/nachrichten/region/sonstige-Schwarz-Stiftung-fuer-Bildungscampus;art16305,1355363";"http://www.stimme.de/heilbronn/nachrichten/region/Heilbronn-Neckarsulm-Lidl-Kaufland-Stiftungsgeschaeftsfuehrer-Dr-Erhard-Klotz-und-Klaus-Czernuska-Jaehrlich-20-Millionen-investieren;art16305,1511508";
6900;Evang. Hochschule Freiburg (FH);;;;;;
6910;Katholische Hochschule Freiburg i.Br.;;;;;;
7190;Evangelische Hochschule Ludwigsburg (FH);;;;;;
7680;Theologische Hochschule Reutlingen;;;;;;
7060;FH füröffentliche Verwaltung Kehl;;;;;;
7070;Hochschule füröffentliche Verwaltung und Finanzen Ludwigsburg;;;;;;
7120;FH für Rechtspflege Schwetzingen;;;;;;
7140;Staatl. FH für Polizei Villingen-Schwenningen;;;;;;
6200;FH Bund, FB Bundeswehrverwaltung, Mannheim;;;;;;
1319;Universität Erlangen-Nürnberg (Klinikum);;;;;;
1329;Universität München (Klinikum);;;;;;
1339;Universität Würzburg (Klinikum);;;;;;
1349;Universität Regensburg (Klinikum);;;;;;
1639;TU München (Klinikum);;;;;;
500;Universität Bamberg;;;;;;
510;Universität Bayreuth;;;;;;
540;Universität Passau;;;;;;
1314;Universität Erlangen-Nürnberg;Teambank AG;130000;Hörsaalsponsoring;;http://www.tf.fau.de/fakultaet/sponsoring.shtml;
1315;Universität Erlangen-Nürnberg;Siemens;;Hörsaalsponsoring - 5 Jahre bis 2018, Erneuerung der Bestuhlung, farbliche Neugestaltung des Saals;;http://www.handelsblatt.com/politik/oekonomie/nachrichten/sponsoring-hoersaele-werden-zu-werbeflaechen/2807452.html;
1316;Universität Erlangen-Nürnberg;Brose Gruppe;;Hörsaalsponsoring - 1 Jahr bis 2014, Malerarbeiten, Infotafel;;http://www.handelsblatt.com/politik/oekonomie/nachrichten/sponsoring-hoersaele-werden-zu-werbeflaechen/2807452.html;
1317;Universität Erlangen-Nürnberg;Clear Group;;Hörsaalsponsoring - 3 Jahre bis 2015, Infotafel;;http://www.handelsblatt.com/politik/oekonomie/nachrichten/sponsoring-hoersaele-werden-zu-werbeflaechen/2807452.html;
1318;Universität Erlangen-Nürnberg;develop group;;Hörsaalsponsoring - 5 Jahre bis 2018, Erneuerung der Bestuhlung, farbliche Neugestaltung des Saals;;http://www.handelsblatt.com/politik/oekonomie/nachrichten/sponsoring-hoersaele-werden-zu-werbeflaechen/2807452.html;
1321;Universität München (ohne Klinikum);Bundesarbeitgeberverband Chemie;18000000;An-Institut Zentrum für Arbeitsbeziehungen und Arbeitsrecht;;http://www.taz.de/1/archiv/digitaz/artikel/?ressort=a2&dig=2011%2F07%2F02%2Fa0034&cHash=bcc251bf29;
1321;Universität München (ohne Klinikum);Arbeitgeberverband der bayerischen Metallindustrie;18000000;An-Institut Zentrum für Arbeitsbeziehungen und Arbeitsrecht;;;
1321;Universität München (ohne Klinikum);Arbeitgeberverband der baden-württembergischen Metallindustrie;18000000;An-Institut Zentrum für Arbeitsbeziehungen und Arbeitsrecht;;;
1331;Universität Würzburg (ohne Klinikum);;;;;;
1341;Universität Regensburg (ohne Klinikum);;;;;;
1350;Universität Augsburg;;;;;;
1633;TU München (ohne Klinikum);;;;;;
1710;Hochschule für Politik München;;;;;;
811;Universität der Bundeswehr München (FB Universitätsstudiengänge);;;;;;
550;Kath. Universität Eichstätt-Ingolstadt;;;;;;
560;Augustana-H Neuendettelsau (ev);;;;;;
2170;Hochschule für Philosophie München (rk);;;;;;
2180;Phil.-Theol. H Benediktbeuern (rk);;;;;;
2710;Hochschule für Musik Würzburg;;;;;;
2720;Hochschule für Musik und Theater München;;;;;;
2730;Hochschule für Fernsehen und Film München;;;;;;
2980;Akademie der Bildenden Künste München;;;;;;
2990;Akademie der Bildenden Künste Nürnberg;;;;;;
3010;Hochschule für Musik Nürnberg;;;;;;
3020;Hochschule für evangelische Kirchenmusik Bayreuth;;;;;;
3040;Hochschule für Kath. Kirchenmusik und Musikpädagogik, Regensburg;;;;;;
30;Macromedia FH der Medien, München (Priv. FH);;;;;;
720;Hochschule für Angewandte Sprachen – Fachhochschule des SDI München;;;;;;
5000;Hochschule für angewandte Wissenschaften Bamberg - Private Hochschule für Gesundheit (Priv. FH);;;;;;
6284;Hochschule Fresenius Idstein in München (Priv. FH);;;;;;
6680;Hochschule für angewandtes Management;;;;;;
7580;Munich Business School München (Priv. FH);;;;;;
7210;Hochschule Augsburg;Euro Engineering;;Hörsaalsponsoring seit 2009;;http://www.hs-augsburg.de/hochschule/foerderung/partner/;
7210;Hochschule Augsburg;Verein deutscher Ingenieure e.V.;;Hörsaalsponsoring seit 2008;;http://www.hs-augsburg.de/hochschule/foerderung/partner/;
7210;Hochschule Augsburg;Lechwerke AG;;Hörsaalsponsoring seit 2008;;http://www.hs-augsburg.de/hochschule/foerderung/partner/;
7210;Hochschule Augsburg;Premium AEROTEC GmbH;;Hörsaalsponsoring;;http://www.hs-augsburg.de/hochschule/foerderung/partner/;
7210;Hochschule Augsburg;Patrizia AG;;Hörsaalsponsoring;;http://www.hs-augsburg.de/hochschule/foerderung/partner/;
7220;Hochschule Coburg;;;;;;
7240;Hochschule München;;;;;;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Hays AG;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Freescale;;Sponsoring 3 Labore;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Schaeffler Gruppe;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Ferchau Engineering;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Bionorica AG;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;PAMEC Ingenieurgesellschaft;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Sparkasse Nürnberg;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Semikron;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;GAUFF GmbH & Co. Engineering KG;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Staedler;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7250;Technische Hochschule Nürnberg Georg Simon Ohm;Euro Engineering;;Hörsaalsponsoring;;http://www.th-nuernberg.de/seitenbaum/home/hochschulkommunikation/sponsoring-und-werbung-am-ohm/hoersaal-sponsoring/unsere-partner/page.html;
7260;FH Regensburg;;;;;;
7300;FH Rosenheim;;;;;;
7310;Hochschule Weihenstephan-Triesdorf;;;;;;
7350;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS);WAREMA Renkhoff;;Hörsaalsponsoring;;https://www.sueddeutsche.de/karriere/hochschul-sponsoring-hoersaal-aldi-sued-vormals-z-1.546254, ;
7350;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS);ALDI;;Hörsaalsponsoring;;https://www.sueddeutsche.de/karriere/hochschul-sponsoring-hoersaal-aldi-sued-vormals-z-1.546254, ;
7350;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS);Salt Solutions;;Hörsaalsponsoring;;http://www.fhws.de/hochschule/profil/verwaltung/presse/weitere_meldungen/details/news/begruessung-der-erstsemester-und-umbenennung-der-aula-an-der-hochschule-in-schweinfurt-197.html;
7350;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS);Fresenius Medical Care;;Hörsaalsponsoring;;http://www.fhws.de/hochschule/profil/verwaltung/presse/weitere_meldungen/details/news/begruessung-der-erstsemester-und-umbenennung-der-aula-an-der-hochschule-in-schweinfurt-197.html;
7350;Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt (FHWS);Else-Kräner;;Hörsaalsponsoring;;http://www.fhws.de/hochschule/profil/verwaltung/presse/weitere_meldungen/details/news/begruessung-der-erstsemester-und-umbenennung-der-aula-an-der-hochschule-in-schweinfurt-197.html;
7440;Hochschule Kempten;Accor-Gruppe;;Sponsoring Lobbybereich Fakultät für Tourismus;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;3S-Smart Software Solutions GmbH;;Sponsoring 3S-Smart Software Solutions-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;ALDI;;Sponsoring Hörsaal-ALDI SüD;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Allgäuer Werkstätten GmbH;;Sponsoring Hörsal-Allgäuer-Werkstätten;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Allgäuer Zeitungsverlag GmbH;;Sponsoring Hörsaal-Allgäuer-Medienzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Alois Berger GmbH;;Sponsoring Alois-Berger-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;AOK;;Sponsoring Hörsaal der AOK Bayern - Die Gesundheitskasse;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;BHS Sonthofen GmbH;;Sponsoring BHS-Sonthofen-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Buhmann Systeme GmbH;;Sponsoring Buhmann-Systeme-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Chr. Mayr GmbH + Co. KG;;Sponsoring Fritz-Mayr-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Continental;;Sponsoring Continental Fahrerassistenz Labor;ADC Systems Control GmbH;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Continental;;Sponsoring Continental Fahrerassistenz Hörsaal;ADC Systems Control GmbH;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Dachser GmbH & Co. KG;;Sponsoring Thomas-Dachser-Auditorium;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;elobau;;Sponsoring elobau-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Ferchau Engineering ;;Sponsoring FERCHAU-Engineering-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Endress + Hauser;;Sponsoring GEORG-Herbert-Endress-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Goldhofer;;Sponsoring Alois-Goldhofer-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;GROB-WERKE;;Sponsoring GROB-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Hans-Hundegger Maschinenbau;;Sponsoring Hans-Hundegger-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;HAWE Hydraulik;;Sponsoring HAWE Hydraulik-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Hirschvogel Holding;;Sponsoring Hirschvogel-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Kennametal Sintec Keramik;;Sponsoring Kennametal-Sintec-Keramik-Labor;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;KUKA AG;;Sponsoring Labor KUKA;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Liebherr-Holding;;Sponsoring Dr.-Hans-Liebherr-Halle;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Magnet Schultz GmbH;;Sponsoring Magnes-Schultz-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;MLP AG;;Sponsoring MLP-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Multivac Sepp Haggenmüller GmbH;;Sponsoring MULTIVAC-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Otto Christ AG;;Sponsoring Christ-Wash-Systems-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Pfeifer Holding;;Sponsoring Pfeifer-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Plansee Group Service GmbH;;Sponsoring Hörsaal Plansee-Gruppe;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Bosch;;Sponsoring Robert-Bosch-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Rohde Gruppe;;Sponsoring Rohde & Schwarz Labor für Nachrichtentechnik;ROHDE & SCHWARZ GmbH & Co. KG;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Rohde Gruppe;;Sponsoring Rohde & Schwarz-Hörsaal;ROHDE & SCHWARZ GmbH & Co. KG;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Saxonia Systems AG;;Sponsoring Saxonia Systems AG-Labor;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Soloplan GmbH;;Sponsoring Soloplan-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Sontheim Industrie Elektronik GmbH;;Sponsoring Sontheim-Industrie-Elektronik-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Sparkasse Allgäu;;Sponsoring Sparkassen-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Swoboda KG;;Sponsoring swoboda-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Voith;;Sponsoring Voith-Turbo-BHS-Hörsaal;Voith Turbo BHS Getriebe GmbH;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Volksbanken im Allgäu;;Sponsoring Volks- und Raiffeisenbank-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Walter Seitz GmbH;;Sponsoring Seitz-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Siemens;;Sponsoring Werner-von-Siemens-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Siemens;;Sponsoring Werner-von-Siemens-Labor;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Willy-Scharnow-Stiftung für Touristik;;Sponsoring Willy-Scharnow-Hörsaal;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Wittenstein AG;;Sponsoring WITTENSTEIN-Labor;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Zwick GmbH;;Sponsoring Zwick/Roell Labor;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Siemens;;Forschungsprojekt IRENE zu Stromnetzen;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Allgäuer Überlandwerk GmbH;;Forschungsprojekt IRENE zu Stromnetzen;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Allianz;;Allianz-Competenz-Centrum zu Finanz- und Versicherungswirtschaft, gemeinsame Seminare und Fortbildungen mit Studenten und Allianz-Mitarbeitern;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Walther Metallwaren GmbH;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Scherdel Waldershof GmbH;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Federnfabrik Dietz;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Delphi, Raithel + Co. GmbH;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Göbel GmbH;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Hirsch KG;;Stanz-Biege-Kompetenzzentrum;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Otto Bihler Maschinenfabrik;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;CeramTec GmbH;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Ceratiziz Deutschland;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;J.N. Eberle Federnfabrik;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;ept;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Plansee Group Service GmbH;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Steinel Aktivelemente;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;STM Stahl Vertriebs GmbH;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Swoboda KG;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Wieland-Werke;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Zeller + Gmelin GmbH;;Industriearbeitskreis Stanz-Biege-Technik;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;ACREDO BAU GmbH;;Mitglied im Kuratorium, stellvertretender Vorsitzender, Gerhard Schlichtherle;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;J. Dobler GmbH;;Mitglied im Kuratorium, Peter Dobler;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;DECKEL MAHO Pfronten GmbH;;Mitglied im Kuratorium, Alfred Geissler;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Siemens;;Mitglied im Kuratorium, Richard Geisswein;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Management Centrum Schloss Lautrach GmbH;;Mitglied im Kuratorium, Dieter Groher;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Otto Bihler Maschinenfabrik;;Mitglied im Kuratorium, Manfred Grundner;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;AGCO;;Mitglied im Kuratorium, Michael Gschwender;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Endress + Hauser;;Mitglied im Kuratorium, Helmut Kalteis;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Pfeifer Holding;;Mitglied im Kuratorium, Gerhard Pfeifer;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;EXTENDO GmbH;;Mitglied im Kuratorium, Ulrich Reiners;;http://www.hochschule-kempten.de/studienfuehrer/;
7440;Hochschule Kempten;Kliniken Kempten-Oberallgäu;;Mitglied im Kuratorium, Andreas Ruland;;http://www.hochschule-kempten.de/studienfuehrer/;
7450;Hochschule Landshut;;;;;;
7520;Technische Hochschule Deggendorf;;;;;;
7530;Hochschule für Angewandte Wissenschaften Hof;;;;;;
7540;Technische Hochschule Ingolstadt;;;;;;
7550;Hochschule Amberg-Weiden;;;;;;
7560;FH Ansbach;;;;;;
7570;Hochschule Neu-Ulm;;;;;;
7590;Hochschule Aschaffenburg;;;;;;
7370;Evang. Hochschule Nürnberg (FH);;;;;;
7380;Kath. Stiftungs FH München in München;;;;;;
7460;FH füröffentl. Verwaltung und Rechtspflege Bayern;;;;;;
812;Universität der Bundeswehr München (FB Fachhochschulstudiengänge);;;;;;
1369;Universität des Saarlandes Saarbrücken, Homburg/Saar;;;;;;
1363;Universität des Saarlandes Saarbrücken in Saarbrücken;;;;;;
2760;Hochschule für Musik, Saarbrücken;;;;;;
2770;Hochschule der Bildenden Künste Saarbrücken;;;;;;
860;Deutsche Hochschule für Prävention und Gesundheitsmanagement;;;;;;
7610;Hochschule für Technik und Wirtschaft des Saarlandes Saarbrücken;;;;;;
7630;FH für Verwaltung Saarbrücken;;;;;;
670;Europ. School of Management and Technology, Berlin (Priv. H);;;;;;
680;Hertie School of Governance Berlin (Priv. wiss. H);;;;;;
780;Deutsche Universität für Weiterbildung Berlin (Priv. wiss. H);;;;;;
1520;International Psychoanalytic University Berlin (Priv.);;;;;;
1700;ESCP Europe Wirtschaftshochschule, Berlin (Priv. H);;;;;;
1840;Psychologische Hochschule Berlin (Priv. H);;;;;;
7960;Steinbeis-Hochschule Berlin (Priv. H);Permira Beteiligungsberatung GmbH;;Finanzierung Institut für Pädagogikmanagement;;;
180;Charite - Universitätsmedizin Berlin;;;;;;
201;Humboldt-Universität zu Berlin;Google;4500000;An-Institut für Internet und Gesellschaft;http://www.spiegel.de/netzwelt/netzpolitik/millionenfoerderung-googles-berliner-internet-institut-startet-im-oktober-a-773592.html;;
201;Humboldt-Universität zu Berlin;KPMG;;Finanzierung Doktorandenstelle;https://www.hiig.de/pm-institut-fur-internet-und-gesellschaft-sichert-langfristige-finanzierung/, https://www.taz.de/!89878/;;
201;Humboldt-Universität zu Berlin;Deutsche Bank;;ehemalige Stiftungsprofessur unter fraglichen Bedingungen;https://http//www.spiegel.de/unispiegel/studium/deutsche-bank-deal-mit-berliner-unis-kauf-dir-einen-prof-a-765337.html;;
201;Humboldt-Universität zu Berlin;Deutsches Atomforum;135000;Studie in Auftrag;https://http//www.taz.de/!89878/;;
1381;FU Berlin;;;;;;
1690;TU Berlin;Volkswagen;5113000;Sponsoring Volkswagen-Bibliothek;;http://pardok.parlament-berlin.de/starweb/adis/citat/VT/15/DruckSachen/d15-1800-01.pdf;
1690;TU Berlin;Deutsche Bank;;ehemalige Stiftungsprofessur unter fraglichen Bedingungen;;http://www.spiegel.de/unispiegel/studium/deutsche-bank-deal-mit-berliner-unis-kauf-dir-einen-prof-a-765337.html;
1690;TU Berlin;BASF;13000000;gemeinsames Labor BasCat;;https://www.bascat.tu-berlin.de/;
1690;TU Berlin;Bayer;;Förderer;Bayer-Stiftungen;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
1690;TU Berlin;Berliner Stadtreinigung;;Förderer;;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
1690;TU Berlin;Bosch;;Förderer;;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
1690;TU Berlin;Bundesdruckerei;;Förderer;;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
1690;TU Berlin;Daimler;;Förderer;Daimler Financial Services AG;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
1690;TU Berlin;Deutsche Bahn;;Förderer;Deutsche Bahn Stiftung gGmbH;https://www.career.tu-berlin.de/menue/fuer_studierende/deutschlandstipendium/unsere_foerderer/;
